"job_title_short","month_posted","skills","skill_pct"
"Cloud Engineer","2023-06-01","pandas","0.73"
"Cloud Engineer","2023-06-01","flow","4.38"
"Cloud Engineer","2023-06-01","git","5.55"
"Cloud Engineer","2023-06-01","sas","1.17"
"Cloud Engineer","2023-06-01","spss","0.44"
"Cloud Engineer","2023-06-01","linux","14.16"
"Cloud Engineer","2023-06-01","power bi","5.55"
"Cloud Engineer","2023-06-01","sap","1.75"
"Cloud Engineer","2023-06-01","sql","23.50"
"Cloud Engineer","2023-06-01","azure","24.53"
"Cloud Engineer","2023-06-01","scala","2.48"
"Cloud Engineer","2023-06-01","windows","8.76"
"Cloud Engineer","2023-06-01","spark","6.28"
"Cloud Engineer","2023-06-01","sas","1.17"
"Cloud Engineer","2023-06-01","java","10.22"
"Cloud Engineer","2023-06-01","outlook","0.88"
"Cloud Engineer","2023-06-01","react","1.90"
"Cloud Engineer","2023-06-01","excel","6.86"
"Cloud Engineer","2023-06-01","powerpoint","1.75"
"Cloud Engineer","2023-06-01","qlik","1.17"
"Cloud Engineer","2023-06-01","databricks","5.40"
"Cloud Engineer","2023-06-01","sql server","2.19"
"Cloud Engineer","2023-06-01","looker","2.63"
"Cloud Engineer","2023-06-01","vmware","3.80"
"Cloud Engineer","2023-06-01","snowflake","4.53"
"Cloud Engineer","2023-06-01","ansible","6.57"
"Cloud Engineer","2023-06-01","tensorflow","1.61"
"Cloud Engineer","2023-06-01","jenkins","5.40"
"Cloud Engineer","2023-06-01","r","3.50"
"Cloud Engineer","2023-06-01","vba","0.29"
"Cloud Engineer","2023-06-01","hadoop","2.34"
"Cloud Engineer","2023-06-01","aws","23.80"
"Cloud Engineer","2023-06-01","powershell","7.01"
"Cloud Engineer","2023-06-01","javascript","8.18"
"Cloud Engineer","2023-06-01","docker","9.05"
"Cloud Engineer","2023-06-01","terraform","13.58"
"Cloud Engineer","2023-06-01","kafka","3.36"
"Cloud Engineer","2023-06-01","bash","5.11"
"Cloud Engineer","2023-06-01","c#","3.94"
"Cloud Engineer","2023-06-01","pytorch","0.58"
"Cloud Engineer","2023-06-01","alteryx","0.44"
"Cloud Engineer","2023-06-01","scikit-learn","0.44"
"Cloud Engineer","2023-06-01","kubernetes","12.41"
"Cloud Engineer","2023-06-01","nosql","3.36"
"Cloud Engineer","2023-06-01","redshift","1.31"
"Cloud Engineer","2023-06-01","numpy","0.58"
"Cloud Engineer","2023-06-01","tableau","5.69"
"Cloud Engineer","2023-06-01","python","28.32"
"Cloud Engineer","2023-06-01","go","7.74"
"Cloud Engineer","2023-06-01","mysql","3.65"
"Cloud Engineer","2023-06-01","pyspark","1.75"
"Cloud Engineer","2023-06-01","github","4.23"
"Cloud Engineer","2023-06-01","airflow","2.63"
"Cloud Engineer","2023-07-01","powershell","4.27"
"Cloud Engineer","2023-07-01","windows","9.37"
"Cloud Engineer","2023-07-01","qlik","0.37"
"Cloud Engineer","2023-07-01","java","9.74"
"Cloud Engineer","2023-07-01","outlook","1.48"
"Cloud Engineer","2023-07-01","terraform","13.54"
"Cloud Engineer","2023-07-01","kubernetes","13.82"
"Cloud Engineer","2023-07-01","scala","2.23"
"Cloud Engineer","2023-07-01","sas","1.30"
"Cloud Engineer","2023-07-01","vmware","4.82"
"Cloud Engineer","2023-07-01","keras","0.09"
"Cloud Engineer","2023-07-01","sql","20.32"
"Cloud Engineer","2023-07-01","databricks","3.62"
"Cloud Engineer","2023-07-01","looker","1.76"
"Cloud Engineer","2023-07-01","jenkins","6.49"
"Cloud Engineer","2023-07-01","r","3.53"
"Cloud Engineer","2023-07-01","aws","24.77"
"Cloud Engineer","2023-07-01","kafka","4.45"
"Cloud Engineer","2023-07-01","docker","11.22"
"Cloud Engineer","2023-07-01","pytorch","0.28"
"Cloud Engineer","2023-07-01","nosql","3.15"
"Cloud Engineer","2023-07-01","bash","4.27"
"Cloud Engineer","2023-07-01","redshift","1.39"
"Cloud Engineer","2023-07-01","mysql","2.04"
"Cloud Engineer","2023-07-01","dax","0.19"
"Cloud Engineer","2023-07-01","react","2.50"
"Cloud Engineer","2023-07-01","word","2.13"
"Cloud Engineer","2023-07-01","pandas","1.11"
"Cloud Engineer","2023-07-01","flow","2.88"
"Cloud Engineer","2023-07-01","power bi","3.15"
"Cloud Engineer","2023-07-01","sap","2.04"
"Cloud Engineer","2023-07-01","azure","25.51"
"Cloud Engineer","2023-07-01","sas","1.30"
"Cloud Engineer","2023-07-01","git","7.14"
"Cloud Engineer","2023-07-01","typescript","2.13"
"Cloud Engineer","2023-07-01","oracle","4.36"
"Cloud Engineer","2023-07-01","github","3.99"
"Cloud Engineer","2023-07-01","c++","3.06"
"Cloud Engineer","2023-07-01","pyspark","1.11"
"Cloud Engineer","2023-07-01","go","7.05"
"Cloud Engineer","2023-07-01","python","24.77"
"Cloud Engineer","2023-07-01","tableau","2.97"
"Cloud Engineer","2023-07-01","scikit-learn","0.09"
"Cloud Engineer","2023-07-01","alteryx","0.09"
"Cloud Engineer","2023-07-01","c#","2.23"
"Cloud Engineer","2023-07-01","javascript","5.10"
"Cloud Engineer","2023-07-01","hadoop","2.97"
"Cloud Engineer","2023-07-01","ansible","8.16"
"Cloud Engineer","2023-07-01","sql server","3.62"
"Cloud Engineer","2023-07-01","snowflake","3.43"
"Cloud Engineer","2023-07-01","gcp","9.83"
"Cloud Engineer","2023-07-01","powerpoint","1.21"
"Cloud Engineer","2023-07-01","excel","5.84"
"Cloud Engineer","2023-07-01","spark","4.55"
"Cloud Engineer","2023-07-01","linux","14.29"
"Cloud Engineer","2023-07-01","jira","3.43"
"Cloud Engineer","2023-07-01","numpy","0.74"
"Cloud Engineer","2023-07-01","vba","0.74"
"Cloud Engineer","2023-07-01","tensorflow","0.56"
"Cloud Engineer","2023-07-01","airflow","1.95"
"Cloud Engineer","2023-08-01","mysql","2.63"
"Cloud Engineer","2023-08-01","sql server","3.21"
"Cloud Engineer","2023-08-01","numpy","0.29"
"Cloud Engineer","2023-08-01","gcp","9.48"
"Cloud Engineer","2023-08-01","tensorflow","0.66"
"Cloud Engineer","2023-08-01","snowflake","2.63"
"Cloud Engineer","2023-08-01","c++","3.36"
"Cloud Engineer","2023-08-01","go","7.37"
"Cloud Engineer","2023-08-01","qlik","0.44"
"Cloud Engineer","2023-08-01","databricks","2.63"
"Cloud Engineer","2023-08-01","tableau","1.75"
"Cloud Engineer","2023-08-01","c#","3.06"
"Cloud Engineer","2023-08-01","powerpoint","1.46"
"Cloud Engineer","2023-08-01","terraform","13.42"
"Cloud Engineer","2023-08-01","excel","5.54"
"Cloud Engineer","2023-08-01","java","10.72"
"Cloud Engineer","2023-08-01","keras","0.07"
"Cloud Engineer","2023-08-01","docker","9.19"
"Cloud Engineer","2023-08-01","kafka","3.65"
"Cloud Engineer","2023-08-01","kubernetes","12.98"
"Cloud Engineer","2023-08-01","spark","4.89"
"Cloud Engineer","2023-08-01","redshift","1.53"
"Cloud Engineer","2023-08-01","windows","9.56"
"Cloud Engineer","2023-08-01","sas","0.58"
"Cloud Engineer","2023-08-01","scala","1.82"
"Cloud Engineer","2023-08-01","outlook","0.44"
"Cloud Engineer","2023-08-01","javascript","4.96"
"Cloud Engineer","2023-08-01","vmware","4.81"
"Cloud Engineer","2023-08-01","github","4.60"
"Cloud Engineer","2023-08-01","sql","17.14"
"Cloud Engineer","2023-08-01","hadoop","2.41"
"Cloud Engineer","2023-08-01","azure","27.13"
"Cloud Engineer","2023-08-01","linux","13.35"
"Cloud Engineer","2023-08-01","bash","6.27"
"Cloud Engineer","2023-08-01","powershell","6.64"
"Cloud Engineer","2023-08-01","sap","2.84"
"Cloud Engineer","2023-08-01","power bi","2.41"
"Cloud Engineer","2023-08-01","nosql","2.41"
"Cloud Engineer","2023-08-01","pyspark","0.80"
"Cloud Engineer","2023-08-01","r","1.97"
"Cloud Engineer","2023-08-01","sas","0.58"
"Cloud Engineer","2023-08-01","jenkins","7.44"
"Cloud Engineer","2023-08-01","scikit-learn","0.36"
"Cloud Engineer","2023-08-01","git","6.71"
"Cloud Engineer","2023-08-01","airflow","1.46"
"Cloud Engineer","2023-08-01","flow","2.84"
"Cloud Engineer","2023-08-01","spss","0.07"
"Cloud Engineer","2023-08-01","pandas","0.66"
"Cloud Engineer","2023-08-01","ansible","6.86"
"Cloud Engineer","2023-08-01","typescript","2.04"
"Cloud Engineer","2023-08-01","python","25.02"
"Cloud Engineer","2023-08-01","aws","24.95"
"Cloud Engineer","2023-08-01","react","2.26"
"Cloud Engineer","2023-08-01","pytorch","0.73"
"Cloud Engineer","2023-08-01","looker","0.73"
"Cloud Engineer","2023-08-01","jira","3.50"
"Cloud Engineer","2023-08-01","oracle","3.65"
"Cloud Engineer","2023-08-01","alteryx","0.07"
"Cloud Engineer","2023-08-01","word","2.33"
"Cloud Engineer","2023-08-01","dax","0.15"
"Cloud Engineer","2023-09-01","oracle","3.00"
"Cloud Engineer","2023-09-01","keras","0.19"
"Cloud Engineer","2023-09-01","kubernetes","11.51"
"Cloud Engineer","2023-09-01","mysql","2.32"
"Cloud Engineer","2023-09-01","github","3.09"
"Cloud Engineer","2023-09-01","bash","3.97"
"Cloud Engineer","2023-09-01","dax","0.10"
"Cloud Engineer","2023-09-01","numpy","0.48"
"Cloud Engineer","2023-09-01","pyspark","1.64"
"Cloud Engineer","2023-09-01","go","6.38"
"Cloud Engineer","2023-09-01","python","24.37"
"Cloud Engineer","2023-09-01","sql","16.83"
"Cloud Engineer","2023-09-01","redshift","2.13"
"Cloud Engineer","2023-09-01","tableau","2.90"
"Cloud Engineer","2023-09-01","spss","0.10"
"Cloud Engineer","2023-09-01","windows","7.54"
"Cloud Engineer","2023-09-01","scikit-learn","0.29"
"Cloud Engineer","2023-09-01","alteryx","0.19"
"Cloud Engineer","2023-09-01","react","2.13"
"Cloud Engineer","2023-09-01","nosql","2.90"
"Cloud Engineer","2023-09-01","c++","2.03"
"Cloud Engineer","2023-09-01","docker","8.22"
"Cloud Engineer","2023-09-01","c#","2.80"
"Cloud Engineer","2023-09-01","kafka","3.87"
"Cloud Engineer","2023-09-01","r","2.61"
"Cloud Engineer","2023-09-01","hadoop","1.55"
"Cloud Engineer","2023-09-01","vba","0.10"
"Cloud Engineer","2023-09-01","powershell","3.58"
"Cloud Engineer","2023-09-01","javascript","6.19"
"Cloud Engineer","2023-09-01","jenkins","3.58"
"Cloud Engineer","2023-09-01","ansible","4.64"
"Cloud Engineer","2023-09-01","airflow","1.74"
"Cloud Engineer","2023-09-01","jira","1.93"
"Cloud Engineer","2023-09-01","tensorflow","0.77"
"Cloud Engineer","2023-09-01","sql server","2.71"
"Cloud Engineer","2023-09-01","snowflake","3.00"
"Cloud Engineer","2023-09-01","excel","7.06"
"Cloud Engineer","2023-09-01","databricks","4.35"
"Cloud Engineer","2023-09-01","terraform","11.61"
"Cloud Engineer","2023-09-01","powerpoint","1.84"
"Cloud Engineer","2023-09-01","looker","1.74"
"Cloud Engineer","2023-09-01","java","8.80"
"Cloud Engineer","2023-09-01","spark","4.16"
"Cloud Engineer","2023-09-01","outlook","0.68"
"Cloud Engineer","2023-09-01","vmware","3.29"
"Cloud Engineer","2023-09-01","scala","2.90"
"Cloud Engineer","2023-09-01","sas","0.48"
"Cloud Engineer","2023-09-01","aws","24.47"
"Cloud Engineer","2023-09-01","azure","20.02"
"Cloud Engineer","2023-09-01","sap","2.51"
"Cloud Engineer","2023-09-01","power bi","3.09"
"Cloud Engineer","2023-09-01","flow","3.29"
"Cloud Engineer","2023-09-01","linux","11.22"
"Cloud Engineer","2023-09-01","sas","0.48"
"Cloud Engineer","2023-09-01","git","4.74"
"Cloud Engineer","2023-09-01","gcp","9.67"
"Cloud Engineer","2023-09-01","typescript","2.13"
"Cloud Engineer","2023-09-01","qlik","0.29"
"Cloud Engineer","2023-09-01","pandas","0.58"
"Cloud Engineer","2023-09-01","pytorch","0.58"
"Cloud Engineer","2023-09-01","word","2.61"
"Cloud Engineer","2023-10-01","go","5.57"
"Cloud Engineer","2023-10-01","airflow","1.01"
"Cloud Engineer","2023-10-01","python","22.62"
"Cloud Engineer","2023-10-01","nosql","3.29"
"Cloud Engineer","2023-10-01","scala","1.69"
"Cloud Engineer","2023-10-01","java","8.69"
"Cloud Engineer","2023-10-01","r","4.05"
"Cloud Engineer","2023-10-01","sas","0.76"
"Cloud Engineer","2023-10-01","javascript","4.56"
"Cloud Engineer","2023-10-01","bash","4.81"
"Cloud Engineer","2023-10-01","c++","2.28"
"Cloud Engineer","2023-10-01","jira","2.03"
"Cloud Engineer","2023-10-01","ansible","5.65"
"Cloud Engineer","2023-10-01","c#","1.77"
"Cloud Engineer","2023-10-01","github","3.80"
"Cloud Engineer","2023-10-01","typescript","1.43"
"Cloud Engineer","2023-10-01","flow","3.21"
"Cloud Engineer","2023-10-01","docker","8.35"
"Cloud Engineer","2023-10-01","powershell","4.30"
"Cloud Engineer","2023-10-01","kubernetes","12.57"
"Cloud Engineer","2023-10-01","terraform","13.25"
"Cloud Engineer","2023-10-01","vba","0.08"
"Cloud Engineer","2023-10-01","jenkins","4.73"
"Cloud Engineer","2023-10-01","mysql","1.52"
"Cloud Engineer","2023-10-01","git","3.80"
"Cloud Engineer","2023-10-01","alteryx","0.17"
"Cloud Engineer","2023-10-01","sql server","2.28"
"Cloud Engineer","2023-10-01","spss","0.17"
"Cloud Engineer","2023-10-01","outlook","0.68"
"Cloud Engineer","2023-10-01","vmware","3.54"
"Cloud Engineer","2023-10-01","powerpoint","1.18"
"Cloud Engineer","2023-10-01","azure","20.34"
"Cloud Engineer","2023-10-01","sap","2.19"
"Cloud Engineer","2023-10-01","word","2.36"
"Cloud Engineer","2023-10-01","databricks","2.62"
"Cloud Engineer","2023-10-01","qlik","0.42"
"Cloud Engineer","2023-10-01","aws","22.95"
"Cloud Engineer","2023-10-01","sas","0.76"
"Cloud Engineer","2023-10-01","looker","1.69"
"Cloud Engineer","2023-10-01","redshift","2.28"
"Cloud Engineer","2023-10-01","dax","0.25"
"Cloud Engineer","2023-10-01","power bi","3.12"
"Cloud Engineer","2023-10-01","oracle","3.63"
"Cloud Engineer","2023-10-01","sql","17.55"
"Cloud Engineer","2023-10-01","tableau","4.14"
"Cloud Engineer","2023-10-01","snowflake","2.70"
"Cloud Engineer","2023-10-01","excel","5.23"
"Cloud Engineer","2023-10-01","windows","7.09"
"Cloud Engineer","2023-10-01","gcp","9.54"
"Cloud Engineer","2023-10-01","linux","12.07"
"Cloud Engineer","2023-10-01","react","2.28"
"Cloud Engineer","2023-10-01","spark","3.63"
"Cloud Engineer","2023-10-01","scikit-learn","0.08"
"Cloud Engineer","2023-10-01","pandas","0.51"
"Cloud Engineer","2023-10-01","pytorch","0.08"
"Cloud Engineer","2023-10-01","numpy","0.17"
"Cloud Engineer","2023-10-01","tensorflow","0.17"
"Cloud Engineer","2023-10-01","kafka","3.71"
"Cloud Engineer","2023-10-01","pyspark","1.27"
"Cloud Engineer","2023-10-01","hadoop","1.60"
"Cloud Engineer","2023-11-01","azure","20.89"
"Cloud Engineer","2023-11-01","git","5.62"
"Cloud Engineer","2023-11-01","java","6.96"
"Cloud Engineer","2023-11-01","numpy","0.40"
"Cloud Engineer","2023-11-01","alteryx","0.32"
"Cloud Engineer","2023-11-01","sql server","2.45"
"Cloud Engineer","2023-11-01","scala","1.50"
"Cloud Engineer","2023-11-01","oracle","3.88"
"Cloud Engineer","2023-11-01","tensorflow","1.03"
"Cloud Engineer","2023-11-01","powerpoint","1.11"
"Cloud Engineer","2023-11-01","sas","0.55"
"Cloud Engineer","2023-11-01","github","2.85"
"Cloud Engineer","2023-11-01","aws","22.78"
"Cloud Engineer","2023-11-01","kubernetes","12.97"
"Cloud Engineer","2023-11-01","tableau","2.61"
"Cloud Engineer","2023-11-01","c#","1.74"
"Cloud Engineer","2023-11-01","ansible","5.14"
"Cloud Engineer","2023-11-01","dax","0.32"
"Cloud Engineer","2023-11-01","powershell","4.83"
"Cloud Engineer","2023-11-01","docker","9.65"
"Cloud Engineer","2023-11-01","looker","0.87"
"Cloud Engineer","2023-11-01","snowflake","2.93"
"Cloud Engineer","2023-11-01","sql","16.14"
"Cloud Engineer","2023-11-01","terraform","10.36"
"Cloud Engineer","2023-11-01","vba","0.32"
"Cloud Engineer","2023-11-01","excel","5.62"
"Cloud Engineer","2023-11-01","hadoop","2.22"
"Cloud Engineer","2023-11-01","redshift","2.69"
"Cloud Engineer","2023-11-01","jira","2.69"
"Cloud Engineer","2023-11-01","qlik","0.71"
"Cloud Engineer","2023-11-01","windows","7.75"
"Cloud Engineer","2023-11-01","c++","2.61"
"Cloud Engineer","2023-11-01","gcp","6.96"
"Cloud Engineer","2023-11-01","linux","12.26"
"Cloud Engineer","2023-11-01","python","23.34"
"Cloud Engineer","2023-11-01","flow","3.16"
"Cloud Engineer","2023-11-01","databricks","2.14"
"Cloud Engineer","2023-11-01","react","1.90"
"Cloud Engineer","2023-11-01","bash","4.83"
"Cloud Engineer","2023-11-01","vmware","4.43"
"Cloud Engineer","2023-11-01","jenkins","4.75"
"Cloud Engineer","2023-11-01","spark","4.27"
"Cloud Engineer","2023-11-01","mysql","2.53"
"Cloud Engineer","2023-11-01","word","3.09"
"Cloud Engineer","2023-11-01","javascript","6.01"
"Cloud Engineer","2023-11-01","outlook","0.87"
"Cloud Engineer","2023-11-01","scikit-learn","0.16"
"Cloud Engineer","2023-11-01","go","6.17"
"Cloud Engineer","2023-11-01","power bi","2.85"
"Cloud Engineer","2023-11-01","pyspark","0.71"
"Cloud Engineer","2023-11-01","sas","0.55"
"Cloud Engineer","2023-11-01","nosql","2.14"
"Cloud Engineer","2023-11-01","airflow","2.14"
"Cloud Engineer","2023-11-01","pandas","1.11"
"Cloud Engineer","2023-11-01","sap","1.42"
"Cloud Engineer","2023-11-01","spss","0.40"
"Cloud Engineer","2023-11-01","pytorch","0.55"
"Cloud Engineer","2023-11-01","r","2.93"
"Cloud Engineer","2023-11-01","keras","0.40"
"Cloud Engineer","2023-11-01","kafka","3.64"
"Cloud Engineer","2023-11-01","typescript","2.14"
"Cloud Engineer","2023-12-01","java","9.41"
"Cloud Engineer","2023-12-01","redshift","2.22"
"Cloud Engineer","2023-12-01","powershell","4.44"
"Cloud Engineer","2023-12-01","docker","8.52"
"Cloud Engineer","2023-12-01","hadoop","2.75"
"Cloud Engineer","2023-12-01","python","24.13"
"Cloud Engineer","2023-12-01","pyspark","1.69"
"Cloud Engineer","2023-12-01","nosql","4.08"
"Cloud Engineer","2023-12-01","kafka","4.53"
"Cloud Engineer","2023-12-01","scala","3.37"
"Cloud Engineer","2023-12-01","powerpoint","1.24"
"Cloud Engineer","2023-12-01","tensorflow","0.71"
"Cloud Engineer","2023-12-01","sql server","2.75"
"Cloud Engineer","2023-12-01","alteryx","0.35"
"Cloud Engineer","2023-12-01","numpy","0.18"
"Cloud Engineer","2023-12-01","git","6.48"
"Cloud Engineer","2023-12-01","azure","22.27"
"Cloud Engineer","2023-12-01","spss","0.09"
"Cloud Engineer","2023-12-01","keras","0.35"
"Cloud Engineer","2023-12-01","r","2.66"
"Cloud Engineer","2023-12-01","pytorch","0.62"
"Cloud Engineer","2023-12-01","sap","2.22"
"Cloud Engineer","2023-12-01","pandas","1.95"
"Cloud Engineer","2023-12-01","sas","0.53"
"Cloud Engineer","2023-12-01","go","6.83"
"Cloud Engineer","2023-12-01","scikit-learn","0.27"
"Cloud Engineer","2023-12-01","javascript","4.97"
"Cloud Engineer","2023-12-01","outlook","0.80"
"Cloud Engineer","2023-12-01","word","3.28"
"Cloud Engineer","2023-12-01","mysql","2.40"
"Cloud Engineer","2023-12-01","spark","5.41"
"Cloud Engineer","2023-12-01","jenkins","4.53"
"Cloud Engineer","2023-12-01","bash","3.37"
"Cloud Engineer","2023-12-01","databricks","4.61"
"Cloud Engineer","2023-12-01","vmware","3.55"
"Cloud Engineer","2023-12-01","react","2.31"
"Cloud Engineer","2023-12-01","linux","11.27"
"Cloud Engineer","2023-12-01","sql","18.37"
"Cloud Engineer","2023-12-01","gcp","9.49"
"Cloud Engineer","2023-12-01","c++","2.04"
"Cloud Engineer","2023-12-01","windows","7.72"
"Cloud Engineer","2023-12-01","qlik","0.44"
"Cloud Engineer","2023-12-01","jira","3.99"
"Cloud Engineer","2023-12-01","excel","6.39"
"Cloud Engineer","2023-12-01","vba","0.27"
"Cloud Engineer","2023-12-01","terraform","11.36"
"Cloud Engineer","2023-12-01","snowflake","3.19"
